2018-01-31 19:52:58  TENSOR_MOMENTUM_LRELU epoch: 0 ,  batch:    50 , avg_batch_acc: 0.5000  avg_batch_loss: 3.6618  learning_rate 0.000500
2018-01-31 23:44:24  TENSOR_MOMENTUM_LRELU epoch: 8 ,  batch:   650 , avg_batch_acc: 1.0000  avg_batch_loss: 0.2725  learning_rate 0.000050
2018-01-31 23:45:46  TENSOR_MOMENTUM_LRELU epoch: 8 ,  batch:   700 , avg_batch_acc: 0.8594  avg_batch_loss: 0.5883  learning_rate 0.000050
2018-01-31 23:47:06  TENSOR_MOMENTUM_LRELU epoch: 8 ,  batch:   750 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3983  learning_rate 0.000050
2018-01-31 23:48:27  TENSOR_MOMENTUM_LRELU epoch: 8 ,  batch:   800 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4380  learning_rate 0.000050
2018-01-31 23:49:46  TENSOR_MOMENTUM_LRELU epoch: 8 ,  batch:   850 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3949  learning_rate 0.000050
2018-01-31 23:50:56  TENSOR_MOMENTUM_LRELU epoch: 8 ,  batch:   900 , avg_batch_acc: 0.8906  avg_batch_loss: 0.5513  learning_rate 0.000050
2018-01-31 23:56:05  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:    50 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3250  learning_rate 0.000050
2018-01-31 23:57:25  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   100 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4194  learning_rate 0.000050
2018-01-31 23:58:42  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   150 , avg_batch_acc: 0.9375  avg_batch_loss: 0.4254  learning_rate 0.000050
2018-01-31 23:59:59  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   200 , avg_batch_acc: 0.9062  avg_batch_loss: 0.3845  learning_rate 0.000050
2018-02-01 00:01:16  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   250 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3670  learning_rate 0.000050
2018-02-01 00:02:34  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   300 , avg_batch_acc: 0.9375  avg_batch_loss: 0.4227  learning_rate 0.000050
2018-02-01 00:03:52  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   350 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3634  learning_rate 0.000050
2018-02-01 00:05:07  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   400 , avg_batch_acc: 0.9688  avg_batch_loss: 0.3504  learning_rate 0.000050
2018-02-01 00:06:21  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   450 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3647  learning_rate 0.000050
2018-02-01 00:07:39  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   500 , avg_batch_acc: 0.9062  avg_batch_loss: 0.3875  learning_rate 0.000050
2018-02-01 00:08:52  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   550 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3767  learning_rate 0.000050
2018-02-01 00:10:09  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   600 , avg_batch_acc: 0.9375  avg_batch_loss: 0.4022  learning_rate 0.000050
2018-02-01 00:11:27  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   650 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4711  learning_rate 0.000050
2018-02-01 00:12:44  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   700 , avg_batch_acc: 0.9062  avg_batch_loss: 0.3885  learning_rate 0.000050
2018-02-01 00:14:00  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   750 , avg_batch_acc: 0.8594  avg_batch_loss: 0.4953  learning_rate 0.000050
2018-02-01 00:15:13  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   800 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4292  learning_rate 0.000050
2018-02-01 00:16:27  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   850 , avg_batch_acc: 0.9531  avg_batch_loss: 0.4141  learning_rate 0.000050
2018-02-01 00:17:39  TENSOR_MOMENTUM_LRELU epoch: 9 ,  batch:   900 , avg_batch_acc: 0.8594  avg_batch_loss: 0.4660  learning_rate 0.000050
