2018-01-31 19:54:13  TENSOR_SGD_LRELU epoch: 0 ,  batch:    50 , avg_batch_acc: 0.3906  avg_batch_loss: 3.3269  learning_rate 0.000500
2018-02-01 00:27:39  TENSOR_SGD_LRELU epoch: 9 ,  batch:   100 , avg_batch_acc: 0.9219  avg_batch_loss: 0.4477  learning_rate 0.000050
2018-02-01 00:29:06  TENSOR_SGD_LRELU epoch: 9 ,  batch:   150 , avg_batch_acc: 0.8438  avg_batch_loss: 0.4858  learning_rate 0.000050
2018-02-01 00:30:34  TENSOR_SGD_LRELU epoch: 9 ,  batch:   200 , avg_batch_acc: 0.8906  avg_batch_loss: 0.4972  learning_rate 0.000050
2018-02-01 00:31:58  TENSOR_SGD_LRELU epoch: 9 ,  batch:   250 , avg_batch_acc: 0.8906  avg_batch_loss: 0.4277  learning_rate 0.000050
2018-02-01 00:33:23  TENSOR_SGD_LRELU epoch: 9 ,  batch:   300 , avg_batch_acc: 0.9219  avg_batch_loss: 0.4347  learning_rate 0.000050
2018-02-01 00:34:47  TENSOR_SGD_LRELU epoch: 9 ,  batch:   350 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3850  learning_rate 0.000050
2018-02-01 00:36:12  TENSOR_SGD_LRELU epoch: 9 ,  batch:   400 , avg_batch_acc: 0.8750  avg_batch_loss: 0.5625  learning_rate 0.000050
2018-02-01 00:37:39  TENSOR_SGD_LRELU epoch: 9 ,  batch:   450 , avg_batch_acc: 0.9375  avg_batch_loss: 0.4209  learning_rate 0.000050
2018-02-01 00:39:07  TENSOR_SGD_LRELU epoch: 9 ,  batch:   500 , avg_batch_acc: 0.9219  avg_batch_loss: 0.3866  learning_rate 0.000050
2018-02-01 00:40:33  TENSOR_SGD_LRELU epoch: 9 ,  batch:   550 , avg_batch_acc: 0.9219  avg_batch_loss: 0.4611  learning_rate 0.000050
2018-02-01 00:41:57  TENSOR_SGD_LRELU epoch: 9 ,  batch:   600 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3760  learning_rate 0.000050
2018-02-01 00:43:25  TENSOR_SGD_LRELU epoch: 9 ,  batch:   650 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4267  learning_rate 0.000050
2018-02-01 00:44:50  TENSOR_SGD_LRELU epoch: 9 ,  batch:   700 , avg_batch_acc: 0.8594  avg_batch_loss: 0.4266  learning_rate 0.000050
2018-02-01 00:46:16  TENSOR_SGD_LRELU epoch: 9 ,  batch:   750 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3310  learning_rate 0.000050
2018-02-01 00:47:36  TENSOR_SGD_LRELU epoch: 9 ,  batch:   800 , avg_batch_acc: 0.9375  avg_batch_loss: 0.3745  learning_rate 0.000050
2018-02-01 00:48:59  TENSOR_SGD_LRELU epoch: 9 ,  batch:   850 , avg_batch_acc: 0.9062  avg_batch_loss: 0.4412  learning_rate 0.000050
2018-02-01 00:50:22  TENSOR_SGD_LRELU epoch: 9 ,  batch:   900 , avg_batch_acc: 0.9531  avg_batch_loss: 0.3391  learning_rate 0.000050
